sampno,sequence,choice,alt1_fuel,alt1_veh,alt1_year,a1_incentive,a1_fuelavail,a1_fuelavail_loc,alt1_range,alt1_veh_model,alt1_annmain,alt1_cpmile,alt1_mpge,alt1_accel,alt1_refueltime,alt1_trunk,alt1_price,alt2_fuel,alt2_veh,alt2_year,a2_incentive,a2_fuelavail,a2_fuelavail_loc,alt2_range,alt2_veh_model,alt2_annmain,alt2_cpmile,alt2_mpge,alt2_accel,alt2_refueltime,alt2_trunk,alt2_price,alt3_fuel,alt3_veh,alt3_year,a3_incentive,a3_fuelavail,a3_fuelavail_loc,alt3_range,alt3_veh_model,alt3_annmain,alt3_cpmile,alt3_mpge,alt3_accel,alt3_refueltime,alt3_trunk,alt3_price,alt4_fuel,alt4_veh,alt4_year,a4_incentive,a4_fuelavail,a4_fuelavail_loc,alt4_range,alt4_veh_model,alt4_annmain,alt4_cpmile,alt4_mpge,alt4_accel,alt4_refueltime,alt4_trunk,alt4_price
134,8,1,1,11,2012,0,3,1,428,29,405.0,15.32,19.0,9.4,4,16.0,23300,9,11,2012,0,0,3,150,1,606.0,7.8,43.0,9.0,9,9.0,46800,7,4,2014,0,20,1,250,4,349.0,6.62,26.0,9.0,14,9.0,55900,3,5,2012,0,10,1,713,2,781.0,15.92,50.0,3.3,5,10.0,28600
135,1,2,1,13,2016,0,3,1,540,4,504.0,24.25,24.0,12.7,1,134.0,30000,1,10,2016,0,5,1,594,12,353.0,21.56,27.0,5.9,3,13.0,20600,2,5,2013,0,7,1,365,1,506.0,21.56,27.0,4.1,3,8.0,22000,7,13,2016,7,20,1,200,2,504.0,38.27,15.0,12.7,13,59.0,39000
135,2,2,1,13,2016,0,10,1,385,4,616.0,31.18,14.0,12.7,2,128.0,20000,7,8,2016,10,5,1,300,2,563.0,20.5,14.0,9.3,15,18.0,41200,4,13,2016,0,3,1,289,10,616.0,19.36,11.0,12.7,2,105.0,24400,1,4,2016,0,3,1,389,50,349.0,18.19,24.0,9.0,1,16.0,32100
135,3,4,1,13,2016,0,5,1,551,6,700.0,20.79,21.0,8.7,1,105.0,23300,1,13,2016,0,3,1,404,6,504.0,25.68,17.0,12.7,4,105.0,30000,9,11,2016,0,10,1,150,4,606.0,8.22,68.0,5.0,12,10.0,40700,7,1,2016,9,5,1,250,2,468.0,17.94,32.0,7.5,14,6.0,18600
135,4,2,1,13,2016,0,5,1,570,4,700.0,7.28,24.0,12.7,1,99.0,23300,4,12,2013,0,3,1,342,4,538.0,7.1,18.0,5.9,1,33.0,19400,1,3,2013,0,5,1,429,196,538.0,6.72,26.0,9.5,2,15.0,11400,8,13,2016,10,15,1,200,2,420.0,8.61,20.0,13.7,16,80.0,40200
135,5,2,1,13,2016,0,3,1,385,6,420.0,12.47,14.0,12.7,3,134.0,20000,2,11,2016,0,3,1,578,3,464.0,7.94,22.0,6.1,2,14.0,37500,7,5,2016,8,20,1,150,1,639.0,25.32,17.0,3.5,14,6.0,36800,4,13,2013,0,3,1,225,13,504.0,12.78,10.0,8.7,1,134.0,16900
135,6,4,1,13,2016,0,3,1,499,6,504.0,20.79,21.0,8.7,2,105.0,26800,2,13,2016,0,5,1,698,2,589.0,14.08,31.0,13.7,1,109.0,25000,7,12,2016,9,20,1,150,4,473.0,7.49,23.0,5.9,16,20.0,31200,4,3,2014,0,3,1,446,15,387.0,11.83,27.0,9.5,4,15.0,17800
135,7,3,1,13,2016,0,3,1,383,6,420.0,10.27,17.0,8.7,4,99.0,26800,5,12,2013,0,7,1,612,1,538.0,6.68,34.0,9.9,2,43.0,19200,3,13,2016,3,5,1,1128,4,504.0,14.56,41.0,8.1,6,78.0,37500,1,10,2016,0,7,1,513,9,423.0,6.47,27.0,5.9,3,13.0,17900
135,8,2,1,13,2016,0,10,1,333,6,700.0,41.57,14.0,12.7,3,134.0,23300,5,6,2016,0,7,1,619,1,531.0,10.85,43.0,6.5,1,20.0,26700,3,13,2016,0,15,1,656,1,420.0,31.84,25.0,12.1,5,78.0,42000,1,5,2016,0,7,1,473,121,888.0,19.4,30.0,3.5,3,13.0,32500
136,5,4,1,12,2016,0,3,1,357,8,473.0,17.12,17.0,5.9,2,44.0,30000,2,7,2014,0,7,1,770,3,569.0,8.31,35.0,6.6,2,18.0,20200,1,5,2016,0,3,1,297,147,781.0,16.17,18.0,7.5,2,12.0,27400,9,12,2016,8,15,1,80,1,347.0,5.01,67.0,5.5,10,24.0,35000
136,6,1,1,12,2016,0,5,1,522,8,473.0,10.03,29.0,5.9,4,35.0,20000,7,6,2016,8,10,1,150,4,468.0,18.72,23.0,10.5,13,9.0,21000,4,12,2016,0,3,1,462,4,387.0,14.52,22.0,9.9,3,33.0,24400,1,9,2014,0,3,1,383,4,606.0,17.12,17.0,5.3,2,21.0,25300
136,7,3,1,12,2016,0,5,1,306,8,387.0,10.27,17.0,5.9,1,43.0,20000,4,8,2016,0,3,1,265,5,405.0,30.43,14.0,9.3,3,31.0,32300,2,6,2016,0,3,1,792,3,360.0,3.88,45.0,11.4,4,12.0,27000,1,12,2016,0,3,1,374,8,538.0,10.27,17.0,5.9,4,33.0,30000
136,8,1,1,12,2016,0,10,1,462,6,387.0,8.31,21.0,5.9,4,43.0,20000,2,4,2016,0,5,1,616,1,396.0,4.59,38.0,5.7,4,13.0,29100,1,12,2016,0,3,1,306,8,473.0,10.27,17.0,5.9,2,33.0,20000,9,8,2015,0,0,2,300,1,446.0,6.73,83.0,4.9,10,21.0,50100
136,1,2,1,12,2016,0,5,1,638,10,387.0,10.03,29.0,9.9,3,43.0,20000,3,12,2016,0,5,1,924,4,538.0,5.43,44.0,9.5,6,33.0,32500,1,11,2013,0,3,1,341,30,405.0,22.38,13.0,9.4,1,17.0,19500,9,13,2015,0,0,3,100,2,631.0,17.2,65.0,12.1,12,73.0,30000
136,2,1,1,12,2016,0,3,1,378,6,537.5,13.86,21.0,9.9,2,35.0,26800,9,6,2016,8,15,1,150,2,475.0,11.29,99.0,6.1,11,13.0,28200,7,12,2013,0,20,1,200,1,323.0,28.7,15.0,5.9,14,21.0,20300,4,8,2016,0,5,1,238,6,495.0,26.63,12.0,5.3,3,40.0,32300
136,3,4,1,12,2016,0,3,1,374,8,537.5,17.12,17.0,5.9,2,35.0,26800,10,10,2016,7,20,1,200,4,353.0,83.61,36.0,9.5,13,8.0,34700,5,11,2016,0,3,1,715,2,594.0,14.55,26.0,9.4,2,13.0,31100,3,12,2016,5,15,1,968,1,538.0,5.43,44.0,9.5,6,26.0,32500
136,4,1,1,12,2016,0,7,1,475,10,537.5,23.28,25.0,5.9,4,35.0,23300,1,13,2013,0,5,1,525,4,504.0,29.1,20.0,12.7,3,128.0,15600,8,12,2016,0,20,1,300,2,538.0,6.89,25.0,6.7,16,21.0,40200,5,6,2014,0,3,1,528,2,531.0,25.22,30.0,10.5,4,20.0,16900
139,3,1,5,8,2016,0,10,1,653,3,337.5,5.65,33.0,9.3,4,31.0,53500,5,11,2013,0,3,1,446,4,486.0,10.98,17.0,9.4,3,17.0,30200,10,8,2016,9,20,1,300,2,338.0,28.94,52.0,8.9,15,19.0,100000,3,6,2016,0,20,1,864,1,468.0,3.98,60.0,6.1,6,15.0,32700
139,4,2,5,8,2016,0,10,1,410,2,337.5,19.44,24.0,9.3,4,40.0,60000,9,6,2016,9,20,1,150,4,285.0,6.9,81.0,6.1,12,14.0,47600,4,8,2016,0,5,1,239,9,405.0,22.82,14.0,9.3,1,30.0,46800,2,13,2016,0,7,1,853,2,589.0,10.54,31.0,9.7,3,89.0,47000
139,5,4,5,8,2016,0,5,1,653,2,562.5,18.85,33.0,9.3,1,40.0,46500,2,8,2014,0,3,1,535,2,323.0,13.23,33.0,6.0,3,34.0,36300,5,9,2016,0,7,1,413,2,606.0,41.47,15.0,5.3,4,22.0,67400,8,12,2016,10,5,1,150,1,323.0,5.74,30.0,10.7,13,27.0,50600
139,6,2,5,8,2016,0,10,1,396,2,337.5,15.55,20.0,9.3,4,31.0,46500,9,6,2016,0,0,2,300,1,285.0,2.99,112.0,6.1,10,10.0,61400,3,10,2016,5,0,3,504,1,517.0,21.32,28.0,9.5,6,12.0,45500,1,8,2013,0,5,1,297,57,563.0,19.4,15.0,5.3,1,31.0,25600
139,7,1,5,8,2016,0,7,1,574,3,495.0,6.43,29.0,5.3,3,38.0,60000,5,8,2016,0,5,1,389,2,338.0,7.77,24.0,5.3,3,30.0,46500,9,5,2016,1,15,1,100,2,480.0,9.64,87.0,3.3,11,7.0,59800,3,6,2016,5,15,1,722,2,319.0,5.55,43.0,10.1,7,12.0,43800
139,8,1,5,8,2016,0,3,1,574,4,495.0,16.09,29.0,5.3,3,40.0,60000,1,13,2016,0,7,1,404,4,504.0,19.21,17.0,8.7,4,134.0,28100,5,3,2016,0,5,1,693,10,538.0,11.11,42.0,9.5,4,15.0,32600,10,8,2016,3,20,1,250,2,495.0,15.31,59.0,4.9,16,18.0,89200
139,1,1,5,8,2016,0,3,1,496,2,337.5,16.09,29.0,5.3,4,40.0,40000,5,9,2016,0,7,1,523,4,534.0,21.2,22.0,5.3,2,21.0,50400,10,8,2016,3,10,1,200,4,495.0,38.26,59.0,8.9,14,18.0,77500,3,6,2016,0,20,1,763,4,468.0,7.51,53.0,10.1,8,15.0,49100
139,2,1,5,8,2016,0,5,1,496,4,405.0,16.09,29.0,9.3,1,38.0,60000,9,8,2016,6,0,3,150,2,446.0,13.52,62.0,8.9,11,21.0,78000,3,9,2016,6,0,2,594,1,437.0,23.88,25.0,4.9,8,16.0,58800,1,3,2016,0,5,1,328,168,473.0,18.98,23.0,5.5,3,18.0,31300
140,3,4,1,3,2012,0,3,1,347,203,387.0,8.31,21.0,9.5,4,19.0,7000,9,2,2012,0,0,2,150,4,481.0,15.32,73.0,10.1,10,12.0,9300,5,10,2014,0,7,1,361,1,517.0,11.94,19.0,5.9,3,13.0,12000,3,3,2012,0,20,1,743,2,323.0,7.24,55.0,9.1,5,10.0,6500
140,4,2,1,3,2012,0,5,1,429,172,473.0,22.38,26.0,9.5,2,15.0,6200,1,9,2012,0,7,1,261,4,364.0,52.91,11.0,9.3,3,21.0,16900,9,3,2012,0,0,3,300,1,481.0,3.99,84.0,9.1,9,10.0,12200,5,1,2009,0,5,1,399,3,383.0,22.92,33.0,7.5,4,14.0,2700
140,5,2,1,3,2012,0,10,1,567,203,537.5,16.17,36.0,5.5,4,15.0,5400,9,10,2016,0,10,1,80,1,383.0,13.52,62.0,5.5,9,11.0,23400,7,3,2014,0,15,1,250,4,473.0,21.53,20.0,9.5,15,11.0,12800,3,9,2012,0,5,1,475,1,437.0,29.85,20.0,4.9,7,16.0,18300
140,6,4,1,3,2012,0,5,1,331,140,473.0,8.31,21.0,5.5,4,14.0,6200,2,4,2010,0,3,1,470,4,550.0,6.02,29.0,5.7,3,16.0,8200,1,3,2009,0,7,1,394,135,387.0,6.98,25.0,5.5,4,15.0,2500,9,12,2012,0,0,2,300,1,289.0,4.36,77.0,5.5,12,23.0,18200
140,7,2,1,3,2012,0,7,1,567,172,537.5,8.08,36.0,5.5,2,14.0,5400,3,8,2012,0,20,1,616,1,338.0,10.47,38.0,8.9,5,30.0,14600,1,9,2010,0,7,1,358,5,364.0,22.38,13.0,9.3,4,22.0,8000,9,3,2012,0,0,2,150,2,347.0,5.48,102.0,9.1,9,13.0,12200
140,8,1,1,3,2012,0,3,1,567,109,473.0,4.85,36.0,5.5,3,15.0,6200,4,3,2009,0,5,1,351,10,538.0,8.19,26.0,5.5,2,18.0,3000,1,5,2010,0,7,1,413,144,888.0,6.98,25.0,7.5,1,12.0,5500,9,1,2012,0,20,1,100,2,347.0,5.18,108.0,7.0,10,10.0,9400
140,1,2,1,3,2012,0,3,1,331,109,387.0,27.71,21.0,9.5,4,14.0,4600,1,3,2014,0,5,1,432,198,473.0,18.19,32.0,9.5,4,19.0,8600,9,13,2016,4,0,3,150,1,455.0,18.23,46.0,12.1,11,73.0,34100,5,11,2012,0,7,1,540,2,675.0,19.44,24.0,9.4,4,16.0,13300
140,2,1,1,3,2012,0,7,1,512,140,322.5,9.39,31.0,9.5,4,18.0,5400,7,6,2016,1,20,1,250,1,531.0,15.38,28.0,6.5,15,9.0,16300,4,7,2014,0,3,1,330,4,600.0,21.3,15.0,9.8,4,28.0,13200,1,3,2009,0,7,1,356,135,473.0,11.64,25.0,9.5,4,18.0,2500
141,5,1,1,11,2014,0,3,1,525,34,594.0,21.83,20.0,5.4,2,16.0,24000,6,9,2016,0,5,1,825,1,345.0,10.37,30.0,6.0,3,14.0,68300,4,11,2016,0,3,1,261,34,675.0,38.73,11.0,9.4,1,14.0,22100,2,12,2016,0,3,1,703,4,365.0,11.8,37.0,6.7,1,30.0,27100
141,6,1,1,11,2014,0,10,1,518,29,486.0,25.3,23.0,9.4,4,14.0,16000,1,13,2011,0,5,1,495,3,700.0,26.45,22.0,12.7,1,134.0,10800,2,12,2014,0,3,1,441,4,365.0,27.71,21.0,6.7,3,28.0,23600,7,11,2012,0,10,1,250,4,594.0,47.83,12.0,9.4,13,10.0,20900
141,7,3,1,11,2014,0,5,1,315,18,486.0,12.47,14.0,5.4,1,14.0,18600,2,8,2014,0,5,1,475,1,387.0,7.28,24.0,10.0,4,34.0,23400,1,11,2016,0,3,1,385,18,594.0,12.47,14.0,5.4,1,16.0,21100,9,13,2014,0,5,1,100,4,455.0,10.55,53.0,12.1,9,90.0,37600
141,8,1,1,11,2014,0,3,1,333,29,405.0,41.57,14.0,5.4,4,16.0,21400,4,11,2012,0,3,1,270,34,405.0,10.65,12.0,5.4,1,16.0,16900,1,12,2012,0,3,1,432,6,323.0,24.25,24.0,5.9,3,33.0,16800,8,13,2016,10,10,1,300,1,420.0,6.15,28.0,13.7,14,63.0,36700
141,1,1,1,11,2014,0,5,1,604,18,675.0,7.59,23.0,5.4,4,17.0,21400,1,4,2011,0,3,1,510,43,349.0,6.47,27.0,5.0,4,16.0,9100,6,11,2016,0,3,1,736,1,386.0,7.32,31.0,6.1,3,11.0,35500,4,7,2012,0,3,1,380,1,360.0,6.39,20.0,5.8,1,27.0,21300
141,2,1,1,11,2014,0,3,1,440,18,486.0,27.28,16.0,5.4,1,16.0,21400,8,8,2016,9,15,1,250,4,338.0,18.72,23.0,10.0,15,23.0,56200,5,13,2016,0,3,1,675,1,420.0,15.55,30.0,8.7,1,105.0,29400,2,11,2011,0,5,1,446,4,464.0,25.68,17.0,6.1,1,11.0,18900
141,3,1,1,11,2014,0,10,1,604,34,486.0,7.59,23.0,5.4,4,13.0,24000,9,11,2016,7,15,1,80,1,534.0,20.33,55.0,5.0,9,10.0,42800,5,9,2012,0,3,1,368,1,606.0,16.21,14.0,9.3,1,22.0,25500,3,6,2014,0,0,2,605,1,319.0,5.69,42.0,6.1,8,11.0,18400
141,4,3,1,11,2014,0,7,1,385,29,405.0,12.47,14.0,9.4,2,13.0,21400,7,6,2016,0,10,1,300,4,319.0,18.72,23.0,10.5,16,9.0,26400,4,11,2016,0,7,1,303,28,405.0,38.73,11.0,9.4,3,14.0,22100,1,5,2012,0,3,1,268,108,781.0,10.27,17.0,7.5,2,10.0,14300
142,1,1,1,8,2016,0,3,1,455,45,562.5,12.65,23.0,5.3,3,40.0,20600,4,1,2014,0,7,1,261,13,383.0,12.78,25.0,11.5,1,10.0,5600,1,6,2013,0,3,1,288,18,468.0,14.55,20.0,10.5,1,19.0,10700,8,8,2016,7,20,1,150,2,563.0,22.66,19.0,10.0,15,23.0,30900
142,2,1,1,8,2016,0,3,1,359,55,495.0,9.19,19.0,9.3,3,38.0,15400,6,8,2016,0,7,1,410,4,473.0,9.46,24.0,6.0,3,27.0,33500,4,7,2016,0,3,1,330,3,600.0,8.52,15.0,9.8,3,27.0,22700,2,4,2014,0,5,1,428,2,330.0,6.98,25.0,9.7,4,13.0,19900
142,3,1,1,8,2016,0,3,1,302,35,337.5,36.38,16.0,9.3,2,38.0,20600,8,10,2016,2,15,1,150,4,588.0,7.49,23.0,10.7,16,8.0,20100,5,8,2014,0,3,1,393,3,495.0,27.04,23.0,9.3,4,40.0,13900,2,2,2014,0,7,1,515,4,446.0,13.23,44.0,11.4,4,14.0,11500
142,4,3,1,8,2016,0,5,1,259,55,337.5,10.91,16.0,5.3,4,38.0,20600,1,3,2014,0,3,1,363,234,323.0,7.94,22.0,9.5,1,15.0,7400,2,6,2016,0,3,1,486,2,300.0,5.46,32.0,7.4,1,13.0,20300,7,8,2016,1,10,1,200,1,495.0,41.0,14.0,9.3,13,23.0,23300
142,5,2,1,8,2016,0,5,1,376,55,562.5,22.97,19.0,9.3,4,40.0,20600,7,7,2016,10,5,1,200,2,360.0,11.04,26.0,9.8,13,12.0,25000,3,4,2014,0,10,1,673,4,581.0,11.71,34.0,4.6,5,15.0,19800,1,8,2014,0,3,1,416,35,495.0,19.84,22.0,9.3,4,38.0,11600
142,6,2,1,8,2016,0,5,1,359,45,495.0,15.32,19.0,9.3,1,30.0,23100,5,12,2016,0,5,1,648,4,387.0,10.51,36.0,5.9,1,35.0,21500,3,9,2016,0,0,2,578,1,606.0,37.9,21.0,4.9,8,16.0,36300,1,4,2016,0,3,1,454,50,512.0,12.13,24.0,5.0,4,20.0,18100
142,7,2,1,8,2016,0,3,1,435,55,562.5,7.59,23.0,5.3,3,31.0,17900,1,9,2016,0,3,1,368,4,534.0,12.47,14.0,5.3,4,17.0,22600,9,5,2016,6,10,1,100,2,480.0,4.72,71.0,7.3,10,9.0,27600,5,8,2016,0,3,1,410,2,495.0,7.77,24.0,5.3,2,38.0,21500
142,8,4,1,8,2016,0,3,1,274,35,337.5,18.19,16.0,9.3,3,31.0,23100,1,12,2014,0,3,1,304,12,323.0,18.19,16.0,9.9,2,44.0,10000,2,8,2016,0,7,1,416,2,538.0,13.86,21.0,6.0,4,33.0,25700,7,3,2016,9,5,1,150,2,387.0,14.35,30.0,5.5,14,11.0,14000
143,1,1,5,10,2016,0,3,1,440,1,423.0,15.55,20.0,9.9,2,16.0,36000,2,1,2016,0,7,1,601,6,304.0,7.78,52.0,12.5,3,11.0,45000,5,8,2016,0,3,1,396,3,495.0,15.55,20.0,5.3,2,40.0,55400,9,10,2015,0,15,1,80,1,468.0,22.36,50.0,5.5,9,11.0,50600
143,2,1,5,10,2016,0,3,1,380,1,423.0,15.55,20.0,9.9,3,13.0,48200,2,3,2014,0,3,1,599,23,304.0,5.18,42.0,6.3,1,15.0,32100,5,10,2016,0,5,1,609,4,353.0,10.72,29.0,9.9,2,17.0,48200,8,4,2016,8,10,1,250,1,512.0,7.18,40.0,5.7,14,11.0,70200
143,3,3,5,10,2016,0,3,1,380,1,423.0,31.1,20.0,9.9,2,13.0,48200,4,10,2016,0,7,1,380,3,423.0,10.65,20.0,9.9,2,17.0,47300,1,12,2016,0,3,1,450,8,473.0,23.28,25.0,5.9,2,33.0,60300,5,5,2016,0,5,1,362,2,888.0,27.04,23.0,7.5,2,12.0,56900
143,4,2,5,10,2016,0,5,1,504,2,352.5,12.96,24.0,9.9,3,16.0,54000,1,11,2016,0,3,1,499,23,486.0,10.37,21.0,9.4,4,13.0,45300,5,3,2016,0,3,1,485,7,473.0,9.15,34.0,9.5,4,14.0,52000,10,10,2016,4,15,1,300,1,517.0,28.4,53.0,5.5,16,8.0,90000
143,5,1,5,10,2016,0,7,1,420,1,352.5,23.33,20.0,5.9,1,13.0,41900,5,10,2013,0,3,1,672,2,588.0,14.58,32.0,9.9,2,13.0,35600,9,2,2016,6,10,1,150,2,481.0,7.26,77.0,6.1,10,9.0,70900,4,8,2014,0,3,1,208,9,563.0,19.36,11.0,5.3,3,38.0,48600
143,6,1,5,10,2016,0,7,1,609,4,423.0,16.09,29.0,5.9,1,17.0,41900,5,13,2016,0,5,1,578,2,504.0,22.21,21.0,12.7,4,99.0,46800,9,10,2016,5,0,2,150,2,468.0,21.5,52.0,9.5,11,9.0,78800,4,7,2016,0,7,1,378,3,432.0,15.21,21.0,9.8,3,22.0,60700
143,7,2,5,10,2016,0,3,1,638,1,423.0,21.45,29.0,9.9,4,13.0,36000,3,11,2016,4,15,1,810,1,405.0,6.63,36.0,5.0,7,10.0,73000,1,6,2016,0,7,1,319,30,531.0,27.71,21.0,10.5,4,20.0,32400,5,10,2016,0,7,1,693,2,423.0,18.85,33.0,9.9,3,13.0,36000
143,8,2,5,10,2016,0,7,1,594,2,352.5,5.65,33.0,9.9,1,17.0,36000,2,6,2014,0,3,1,578,4,500.0,6.38,38.0,7.4,3,13.0,45500,7,10,2016,1,10,1,200,2,517.0,8.2,21.0,9.9,15,8.0,39000,5,9,2016,0,3,1,495,1,364.0,10.37,18.0,5.3,1,16.0,104800
144,1,1,1,11,2016,0,3,1,315,34,486.0,12.47,14.0,9.4,3,16.0,36000,5,6,2016,0,3,1,757,1,531.0,4.34,43.0,10.5,2,19.0,35900,2,11,2016,0,5,1,473,5,386.0,9.7,18.0,10.1,3,15.0,40100,1,13,2013,0,5,1,450,4,616.0,8.73,20.0,12.7,4,128.0,21600
144,2,1,1,11,2016,0,3,1,540,29,486.0,24.25,24.0,9.4,3,13.0,27900,3,11,2016,7,20,1,688,2,405.0,23.88,25.0,9.0,8,10.0,39100,1,12,2016,0,3,1,378,12,473.0,27.71,21.0,5.9,4,33.0,28800,2,8,2014,0,3,1,475,1,538.0,24.25,24.0,6.0,3,34.0,31000
144,3,3,1,11,2016,0,5,1,540,34,594.0,7.28,24.0,5.4,1,16.0,27900,4,9,2016,0,3,1,248,17,534.0,19.36,11.0,5.3,3,16.0,56400,1,11,2016,0,3,1,570,34,594.0,7.28,24.0,5.4,3,14.0,24000,6,10,2016,0,3,1,630,2,405.0,6.49,35.0,10.7,2,14.0,31200
144,4,1,1,11,2016,0,10,1,404,18,486.0,10.27,17.0,9.4,2,13.0,27900,9,7,2016,7,15,1,300,1,387.0,5.08,66.0,9.4,12,14.0,46500,5,11,2016,0,3,1,428,4,594.0,12.61,18.0,5.4,1,13.0,28800,3,2,2016,0,0,3,1001,3,383.0,11.37,70.0,10.1,5,10.0,31100
144,5,1,1,11,2016,0,3,1,383,23,405.0,25.68,17.0,5.4,4,17.0,36000,10,2,2016,0,15,1,200,4,531.0,25.37,89.0,10.1,15,8.0,44400,5,11,2014,0,5,1,383,4,675.0,33.38,17.0,9.4,1,14.0,32800,3,13,2016,3,5,1,1128,4,420.0,19.41,41.0,12.1,6,74.0,33600
144,6,1,1,11,2016,0,5,1,468,18,405.0,17.12,17.0,5.4,1,16.0,36000,2,8,2014,0,3,1,653,2,387.0,8.82,33.0,10.0,4,25.0,31000,1,7,2013,0,3,1,437,19,528.0,12.65,23.0,9.8,3,27.0,23500,9,11,2016,6,5,1,100,1,364.0,20.33,55.0,5.0,12,12.0,42000
144,7,1,1,11,2016,0,5,1,473,34,405.0,27.71,21.0,5.4,2,14.0,24000,3,6,2016,0,0,2,605,2,319.0,11.06,36.0,6.1,5,11.0,41900,1,9,2016,0,3,1,468,5,606.0,34.24,17.0,9.3,2,16.0,41600,2,11,2016,0,7,1,495,4,567.0,32.33,18.0,6.1,1,15.0,45000
144,8,1,1,11,2016,0,7,1,333,18,675.0,31.18,14.0,9.4,2,14.0,24000,9,6,2016,8,10,1,300,1,475.0,9.98,112.0,6.1,10,14.0,40600,5,11,2013,0,3,1,468,2,675.0,33.38,17.0,9.4,3,16.0,22400,3,8,2015,0,0,3,772,2,405.0,15.31,39.0,4.9,5,24.0,38400
147,1,1,5,11,2016,0,5,1,551,4,594.0,14.81,21.0,5.4,2,13.0,42800,9,11,2016,5,0,2,150,1,606.0,6.1,55.0,5.0,9,9.0,70000,3,12,2016,7,10,1,924,1,323.0,13.57,44.0,5.5,7,32.0,51500,1,4,2016,0,7,1,535,50,349.0,8.82,33.0,5.0,2,19.0,48000
147,2,4,5,11,2016,0,7,1,495,4,675.0,17.28,18.0,9.4,3,14.0,37200,4,4,2016,0,7,1,340,4,349.0,17.75,18.0,5.0,2,15.0,39100,2,8,2013,0,5,1,396,1,323.0,14.55,20.0,10.0,3,34.0,34900,5,10,2016,0,7,1,627,1,588.0,9.42,33.0,9.9,2,13.0,24600
147,3,1,5,11,2016,0,5,1,713,3,594.0,20.73,30.0,9.4,3,14.0,32000,8,13,2016,1,20,1,200,2,700.0,11.48,25.0,9.7,16,63.0,53600,3,9,2016,5,10,1,578,1,437.0,18.95,21.0,8.9,7,13.0,55700,7,6,2016,10,5,1,300,2,319.0,15.11,19.0,6.5,15,11.0,43200
147,4,1,5,11,2016,0,7,1,715,2,405.0,17.94,26.0,5.4,2,13.0,48000,1,13,2016,0,3,1,404,4,700.0,19.21,17.0,8.7,4,99.0,35700,5,9,2013,0,3,1,660,2,364.0,19.44,24.0,5.3,1,16.0,31500,10,11,2016,4,10,1,300,2,405.0,42.59,53.0,9.0,16,8.0,53300
147,5,1,5,11,2016,0,5,1,473,2,486.0,29.62,21.0,9.4,2,16.0,32000,4,13,2014,0,3,1,394,8,504.0,8.52,15.0,12.7,1,99.0,25500,2,11,2014,0,3,1,499,4,464.0,20.79,21.0,6.1,4,11.0,33900,5,9,2016,0,3,1,605,4,364.0,28.27,22.0,5.3,1,22.0,71600
147,6,1,5,11,2016,0,7,1,788,2,675.0,20.73,30.0,9.4,3,17.0,42800,7,5,2016,2,20,1,200,2,781.0,11.96,24.0,7.5,16,8.0,42200,5,8,2016,0,3,1,574,2,338.0,21.45,29.0,9.3,4,40.0,44100,9,4,2016,5,15,1,300,2,457.0,4.3,78.0,4.6,9,14.0,56000
147,7,1,5,11,2016,0,10,1,585,4,675.0,17.94,26.0,9.4,2,17.0,32000,7,10,2016,0,5,1,150,1,353.0,16.88,17.0,5.9,15,8.0,26700,5,9,2016,0,7,1,578,1,534.0,21.2,22.0,5.3,2,16.0,63900,9,11,2016,9,20,1,300,2,534.0,7.26,77.0,5.0,12,12.0,70000
147,8,1,5,11,2016,0,10,1,473,3,594.0,8.89,21.0,9.4,1,17.0,48000,7,11,2016,10,20,1,150,1,486.0,13.05,22.0,5.4,16,8.0,40300,5,2,2014,0,5,1,491,8,468.0,4.44,42.0,6.5,4,18.0,15100,9,13,2016,4,10,1,150,1,455.0,4.93,68.0,12.1,12,94.0,62400
148,1,1,10,2,2016,4,20,1,250,1,318.75,16.72,54.0,6.1,13,8.0,40000,9,2,2014,0,20,1,150,1,481.0,15.11,74.0,10.1,10,12.0,23800,4,5,2014,0,7,1,314,1,639.0,9.68,22.0,3.5,1,10.0,25700,10,13,2016,1,10,1,300,1,504.0,28.22,32.0,12.1,13,80.0,77300
148,2,4,10,2,2016,9,10,1,150,2,531.25,35.27,64.0,10.1,13,11.0,46500,1,4,2014,0,5,1,554,39,581.0,10.39,28.0,9.0,3,15.0,35300,5,9,2013,0,7,1,660,4,606.0,15.76,24.0,5.3,3,21.0,45700,3,2,2016,0,0,3,618,5,383.0,11.94,50.0,6.1,8,13.0,42000
148,3,3,10,2,2016,7,15,1,300,1,467.5,28.58,79.0,10.1,16,8.0,53500,10,9,2016,8,5,1,250,2,534.0,70.55,32.0,4.9,13,12.0,129300,1,8,2016,0,7,1,491,35,495.0,11.19,26.0,9.3,1,40.0,39800,5,2,2016,0,3,1,601,6,319.0,8.6,44.0,6.5,4,17.0,24000
148,4,4,10,2,2016,5,20,1,200,4,531.25,47.03,64.0,6.1,13,8.0,46500,8,12,2016,9,15,1,200,2,473.0,12.66,34.0,6.7,14,27.0,52000,5,5,2013,0,5,1,297,4,533.0,17.18,22.0,7.5,1,12.0,30400,2,2,2016,0,3,1,529,12,304.0,7.86,37.0,7.4,2,12.0,29000
